File, Line, Error
data_lost.c , 147 ,  Definition of data_lost_011
data_lost.c , 153 ,  Function exported but not used outside data_lost:
data_lost.c , 160 ,  Definition of data_lost_012
data_lost.c , 166 ,  Function exported but not used outside data_lost:
data_lost.c , 172 ,  Definition of data_lost_013
data_lost.c , 178 ,  Function exported but not used outside data_lost:
data_lost.c , 184 ,  Definition of data_lost_014
data_lost.c , 190 ,  Function exported but not used outside data_lost:
data_lost.c , 193 ,  Definition of data_lost_015_func_001
data_lost.c , 195 ,  Function exported but not used outside data_lost:
data_lost.c , 200 ,  Definition of data_lost_015
data_lost.c , 206 ,  Function exported but not used outside data_lost:
data_lost.c , 211 ,  Definition of data_lost_016_func_001
data_lost.c , 213 ,  Function exported but not used outside data_lost:
data_lost.c , 216 ,  Definition of data_lost_016
data_lost.c , 222 ,  Function exported but not used outside data_lost:
data_lost.c , 228 ,  Definition of data_lost_017
data_lost.c , 234 ,  Function exported but not used outside data_lost:
data_lost.c , 242 ,  Definition of data_lost_018
data_lost.c , 248 ,  Function exported but not used outside data_lost:
data_lost.c , 258 ,  Definition of data_lost_019
uninit_memory_access.c , 27 ,  Format argument 1 to printf (%ld) expects long
uninit_memory_access.c , 27 ,  Corresponding format code
uninit_memory_access.c , 27 ,  Value *ret used before definition
uninit_memory_access.c , 54 ,  Variable str2 used before definition
uninit_memory_access.c , 127 ,  Possibly null storage str1 passed as non-null
uninit_memory_access.c , 125 ,  Storage str1 may become null
uninit_memory_access.c , 127 ,  Variable str2 used before definition
uninit_memory_access.c , 129 ,  Fresh storage str1 not released before return
uninit_memory_access.c , 125 ,  Fresh storage str1 created
uninit_memory_access.c , 175 ,  Passed storage st contains 4 undefined fields:
uninit_memory_access.c , 193 ,  Possibly null storage ret returned as non-null:
uninit_memory_access.c , 192 ,  Storage ret may become null
uninit_memory_access.c , 193 ,  Returned storage *ret contains 2 undefined
uninit_memory_access.c , 201 ,  Fresh storage s not released before return
uninit_memory_access.c , 199 ,  Fresh storage s created
uninit_memory_access.c , 224 ,  Index of possibly null pointer
uninit_memory_access.c , 220 ,  Storage uninit_memory_access_009_doubleptr_gbl
uninit_memory_access.c , 233 ,  Storage uninit_memory_access_009_doubleptr_gbl[]
uninit_memory_access.c , 224 ,  Fresh storage uninit_memory_access_009_doublept
uninit_memory_access.c , 233 ,  Function returns with possibly null storage
uninit_memory_access.c , 224 ,  Storage uninit_memory_access_009_doubleptr_gbl
uninit_memory_access.c , 233 ,  Function returns with global uninit_memory_access_
uninit_memory_access.c , 224 ,  Storage *(uninit_memory_access_009_doubleptr_gb
uninit_memory_access.c , 251 ,  Unqualified storage uninit_memory_access_009_doub
uninit_memory_access.c , 254 ,  Unqualified storage uninit_memory_access_009_doub
uninit_memory_access.c , 220 ,  Storage uninit_memory_access_009_doubleptr_gbl
uninit_memory_access.c , 257 ,  Function returns with non-null global
uninit_memory_access.c , 255 ,  Storage uninit_memory_access_009_doubleptr_gbl
uninit_memory_access.c , 285 ,  Test expression for if not boolean, type int:
uninit_memory_access.c , 291 ,  Function returns with non-null global
uninit_memory_access.c , 277 ,  Storage uninit_memory_access_010_s_001_arr_gbl
uninit_memory_access.c , 299 ,  Unqualified storage (void *)uninit_memory_access_
uninit_memory_access.c , 277 ,  Storage uninit_memory_access_010_s_001_arr_gbl
uninit_memory_access.c , 301 ,  Function returns with global uninit_memory_access_
uninit_memory_access.c , 299 ,  Storage uninit_memory_access_010_s_001_arr_gbl
uninit_memory_access.c , 301 ,  Function returns with non-null global
uninit_memory_access.c , 277 ,  Storage uninit_memory_access_010_s_001_arr_gbl
uninit_memory_access.c , 313 ,  Return value (type int) ignored:
uninit_memory_access.c , 319 ,  Variable str used before definition
uninit_memory_access.c , 348 ,  Datatype bool declared with inconsistent type:
uninit_memory_access.c , 363 ,  Arrow access from possibly null pointer s1:
uninit_memory_access.c , 362 ,  Storage s1 may become null
uninit_memory_access.c , 392 ,  Arrow access from possibly null pointer u: u->a
uninit_memory_access.c , 391 ,  Storage u may become null
uninit_memory_access.c , 398 ,  Arrow access from possibly null pointer u: u->a
uninit_memory_access.c , 397 ,  Storage u may become null
uninit_memory_access.c , 404 ,  Arrow access from possibly null pointer u: u->a
uninit_memory_access.c , 403 ,  Storage u may become null
st_overflow.c , 23 ,  Assignment of double to int: sink = buf[idx]
st_overflow.c , 49 ,  Assignment of int to char: s.buf[0] = 1
st_overflow.c , 55 ,  Passed storage s contains 9 undefined fields:
st_overflow.c , 77 ,  Assignment of int to char: s.buf[0] = 1
st_overflow.c , 78 ,  Assignment of int to char: buf[0] = 1
st_overflow.c , 79 ,  Assignment of char to int: sink = buf[idx]
st_overflow.c , 85 ,  Passed storage s contains 5 undefined fields:
st_overflow.c , 108 ,  Assignment of int to char: s.buf[0] = 1
st_overflow.c , 109 ,  Assignment of int to char: buf[0] = 1
st_overflow.c , 110 ,  Assignment of char to int: sink = buf[idx]
st_overflow.c , 116 ,  Assignment of int to char: buf[0] = 1
st_overflow.c , 118 ,  Assignment of char to int: sink = buf[idx]
st_overflow.c , 124 ,  Passed storage s contains 4 undefined fields:
st_overflow.c , 147 ,  Assignment of int to char: s.buf[0] = 1
st_overflow.c , 155 ,  Passed storage s contains 1 undefined field: buf
st_overflow.c , 156 ,  Assignment of int to char: buf[0] = 1
st_overflow.c , 157 ,  Assignment of char to int: sink = buf[idx]
st_overflow.c , 179 ,  Assignment of int to char: buf[1] = 10
st_overflow.c , 180 ,  Assignment of int to char: s.buf[0] = 1
st_overflow.c , 181 ,  Assignment of char to int: sink = buf[idx]
st_overflow.c , 189 ,  Passed storage s contains 5 undefined fields:
st_overflow.c , 212 ,  Assignment of int to char: s.buf[0] = 1
st_overflow.c , 213 ,  Assignment of int to char: buf[0] = 1
st_overflow.c , 215 ,  Assignment of char to int: sink = buf[idx]
st_overflow.c , 221 ,  Assignment of int to char: buf[0] = 1
st_overflow.c , 222 ,  Assignment of int to char: s.buf[0] = 1
st_overflow.c , 223 ,  Assignment of char to int: sink = buf[idx]
st_overflow.c , 230 ,  Test expression for if not boolean, type int: flag
st_overflow.c , 232 ,  Passed storage s contains 5 undefined fields:
st_overflow.c , 236 ,  Passed storage s contains 5 undefined fields:
st_overflow.c , 19 ,  Function exported but not used outside st_overflow:
st_overflow.c , 24 ,  Definition of st_overflow_001
st_overflow.c , 47 ,  Function exported but not used outside st_overflow:
st_overflow.c , 50 ,  Definition of st_overflow_002_func_001
st_overflow.c , 52 ,  Function exported but not used outside st_overflow:
st_overflow.c , 56 ,  Definition of st_overflow_002
st_overflow.c , 74 ,  Function exported but not used outside st_overflow:
st_overflow.c , 80 ,  Definition of st_overflow_003_func_001
st_overflow.c , 82 ,  Function exported but not used outside st_overflow:
st_overflow.c , 86 ,  Definition of st_overflow_003
st_overflow.c , 105 ,  Function exported but not used outside st_overflow:
st_overflow.c , 111 ,  Definition of st_overflow_004_func_002
st_overflow.c , 113 ,  Function exported but not used outside st_overflow:
st_overflow.c , 119 ,  Definition of st_overflow_004_func_001
st_overflow.c , 121 ,  Function exported but not used outside st_overflow:
st_overflow.c , 125 ,  Definition of st_overflow_004
st_overflow.c , 139 ,  Function exported but not used outside st_overflow:
st_overflow.c , 149 ,  Definition of st_overflow_005_func_001
st_overflow.c , 151 ,  Function exported but not used outside st_overflow:
st_overflow.c , 158 ,  Definition of st_overflow_005
st_overflow.c , 176 ,  Function exported but not used outside st_overflow:
st_overflow.c , 182 ,  Definition of st_overflow_006_func_001
st_overflow.c , 184 ,  Function exported but not used outside st_overflow:
st_overflow.c , 190 ,  Definition of st_overflow_006
st_overflow.c , 208 ,  Function exported but not used outside st_overflow:
st_overflow.c , 224 ,  Definition of st_overflow_007_func_002
st_overflow.c , 209 ,  Function exported but not used outside st_overflow:
st_overflow.c , 216 ,  Definition of st_overflow_007_func_001
st_overflow.c , 226 ,  Function exported but not used outside st_overflow:
st_overflow.c , 238 ,  Definition of st_overflow_007
return_local.c , 19 ,  Stack-allocated storage buf reachable from return value:
return_local.c , 19 ,  Returned storage buf not completely defined (*buf is
return_local.c , 27 ,  Fresh storage p not released before return
return_local.c , 25 ,  Fresh storage p created
return_local.c , 37 ,  Stack-allocated storage *pp reachable from parameter pp
return_local.c , 36 ,  Storage *pp becomes stack-allocated storage
return_local.c , 37 ,  Function returns storage pp reachable from parameter not
return_local.c , 36 ,  Storage **pp allocated
return_local.c , 42 ,  Passed storage &p not completely defined:
return_local.c , 16 ,  Function exported but not used outside return_local:
return_local.c , 20 ,  Definition of return_local_001_func_001
return_local.c , 22 ,  Function exported but not used outside return_local:
return_local.c , 27 ,  Definition of return_local_001
return_local.c , 33 ,  Function exported but not used outside return_local:
return_local.c , 37 ,  Definition of return_local_002_func_001
return_local.c , 39 ,  Function exported but not used outside return_local:
return_local.c , 44 ,  Definition of return_local_002
uninit_var.c , 23 ,  Variable a used before definition
uninit_var.c , 34 ,  Array element buf[3] used before definition
uninit_var.c , 45 ,  Array element buf[1][1] used before definition
uninit_var.c , 62 ,  Body of else clause of if statement is empty
uninit_var.c , 63 ,  Variable dvar used before definition
uninit_var.c , 75 ,  Variable ret used before definition
uninit_var.c , 92 ,  Assignment of long int to int: flag = a
uninit_var.c , 92 ,  Variable a used before definition
uninit_var.c , 111 ,  Field s.uninit used before definition
uninit_var.c , 131 ,  Variable data used before definition
uninit_var.c , 142 ,  Passed storage ret not completely defined (*ret is
uninit_var.c , 148 ,  Passed storage buf not completely defined (*buf is
uninit_var.c , 161 ,  Value ret[][] used before definition
uninit_var.c , 166 ,  Passed storage buf not completely defined (*buf is
uninit_var.c , 186 ,  Function uninit_var_011_func_001 expects arg 2 to be int
uninit_var.c , 186 ,  Passed storage arr not completely defined (*arr is
insign_code.c , 17 ,  Function exported but not used outside insign_code:
insign_code.c , 25 ,  Definition of insign_code_001
ow_memcpy.c , 50 ,  Function ow_memcpy_002_func_001 expects arg 3 to be int gets
ow_memcpy.c , 17 ,  Function exported but not used outside ow_memcpy:
ow_memcpy.c , 26 ,  Definition of ow_memcpy_001
ow_memcpy.c , 32 ,  Function exported but not used outside ow_memcpy:
ow_memcpy.c , 45 ,  Definition of ow_memcpy_002_func_001
ow_memcpy.c , 47 ,  Function exported but not used outside ow_memcpy:
ow_memcpy.c , 51 ,  Definition of ow_memcpy_002
redundant_cond.c , 19 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 32 ,  Definition of redundant_cond_001
redundant_cond.c , 38 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 51 ,  Definition of redundant_cond_002
redundant_cond.c , 57 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 70 ,  Definition of redundant_cond_003
redundant_cond.c , 76 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 89 ,  Definition of redundant_cond_004
redundant_cond.c , 95 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 108 ,  Definition of redundant_cond_005
redundant_cond.c , 114 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 130 ,  Definition of redundant_cond_006
redundant_cond.c , 136 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 146 ,  Definition of redundant_cond_007
redundant_cond.c , 152 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 164 ,  Definition of redundant_cond_008
redundant_cond.c , 170 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 184 ,  Definition of redundant_cond_009
redundant_cond.c , 190 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 204 ,  Definition of redundant_cond_010
redundant_cond.c , 210 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 224 ,  Definition of redundant_cond_011
redundant_cond.c , 230 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 244 ,  Definition of redundant_cond_012
redundant_cond.c , 250 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 264 ,  Definition of redundant_cond_013
redundant_cond.c , 270 ,  Function exported but not used outside redundant_cond:
redundant_cond.c , 285 ,  Definition of redundant_cond_014
wrong_arguments_func_pointer.c , 17 , 
wrong_arguments_func_pointer.c , 17 , 
wrong_arguments_func_pointer.c , 41 ,  Parameter a not used
wrong_arguments_func_pointer.c , 62 ,  Parameter a not used
wrong_arguments_func_pointer.c , 213 , 
wrong_arguments_func_pointer.c , 214 , 
wrong_arguments_func_pointer.c , 225 , 
wrong_arguments_func_pointer.c , 221 ,  Storage str3 may become null
wrong_arguments_func_pointer.c , 225 , 
wrong_arguments_func_pointer.c , 221 ,  Storage *str3 allocated
wrong_arguments_func_pointer.c , 227 , 
wrong_arguments_func_pointer.c , 221 ,  Fresh storage str3 created
wrong_arguments_func_pointer.c , 251 , 
unused_var.c , 77 ,  Field u.s2.a used before definition
unused_var.c , 77 ,  Field u.s2.b used before definition
unused_var.c , 18 ,  Function exported but not used outside unused_var:
unused_var.c , 25 ,  Definition of unused_var_001
unused_var.c , 37 ,  Function exported but not used outside unused_var:
unused_var.c , 43 ,  Definition of unused_var_002
unused_var.c , 70 ,  Function exported but not used outside unused_var:
unused_var.c , 79 ,  Definition of unused_var_003
unused_var.c , 85 ,  Variable exported but not used outside unused_var:
unused_var.c , 86 ,  Variable exported but not used outside unused_var:
unused_var.c , 87 ,  Variable exported but not used outside unused_var:
unused_var.c , 89 ,  Function exported but not used outside unused_var:
unused_var.c , 92 ,  Definition of unused_var_004
unused_var.c , 102 ,  Function exported but not used outside unused_var:
unused_var.c , 105 ,  Definition of unused_var_005
unused_var.c , 111 ,  Function exported but not used outside unused_var:
unused_var.c , 120 ,  Definition of unused_var_006
unused_var.c , 147 ,  Variable exported but not used outside unused_var:
unused_var.c , 148 ,  Function exported but not used outside unused_var:
unused_var.c , 153 ,  Definition of unused_var_007
overrun_st.c , 21 ,  Assignment of int to char: buf[5] = 1
overrun_st.c , 22 ,  Assignment of char to int: sink = buf[idx]
overrun_st.c , 67 ,  Assignment of long int to int: sink = buf[idx]
overrun_st.c , 78 ,  Assignment of float to int: sink = buf[idx]
overrun_st.c , 89 ,  Assignment of double to int: sink = buf[idx]
overrun_st.c , 100 ,  Value buf[][] used before definition
overrun_st.c , 111 ,  Value buf[][][] used before definition
overrun_st.c , 125 ,  Initialized storage buf1 not completely defined (*buf1 is
overrun_st.c , 125 ,  Initialized storage buf2 not completely defined (*buf2 is
overrun_st.c , 125 ,  Initialized storage buf3 not completely defined (*buf3 is
overrun_st.c , 125 ,  Initialized storage buf4 not completely defined (*buf4 is
overrun_st.c , 125 ,  Initialized storage buf5 not completely defined (*buf5 is
overrun_st.c , 293 ,  Assignment of int to char: *(p + 5) = 1
overrun_st.c , 294 ,  Assignment of char to int: sink = buf[idx]
overrun_st.c , 294 ,  Value buf[] used before definition
overrun_st.c , 307 ,  Value buf[] used before definition
overrun_st.c , 334 ,  Value buf[] used before definition
overrun_st.c , 347 ,  Assignment of long int to int: sink = buf[idx]
overrun_st.c , 347 ,  Value buf[] used before definition
overrun_st.c , 360 ,  Assignment of float to int: sink = buf[idx]
overrun_st.c , 360 ,  Value buf[] used before definition
overrun_st.c , 373 ,  Assignment of double to int: sink = buf[idx]
overrun_st.c , 373 ,  Value buf[] used before definition
overrun_st.c , 387 ,  Value *pp used before definition
overrun_st.c , 387 ,  Value *pp used before definition
overrun_st.c , 388 ,  Value buf[] used before definition
overrun_st.c , 403 ,  Value buf[] used before definition
overrun_st.c , 429 ,  Value buf[] used before definition
overrun_st.c , 444 ,  Value buf[] used before definition
overrun_st.c , 458 ,  Value buf[] used before definition
overrun_st.c , 472 ,  Value buf[] used before definition
overrun_st.c , 490 ,  Value buf[] used before definition
overrun_st.c , 503 ,  Value buf[] used before definition
overrun_st.c , 523 ,  Value buf[] used before definition
overrun_st.c , 539 ,  Value buf[] used before definition
overrun_st.c , 557 ,  Value buf[] used before definition
overrun_st.c , 605 ,  Initialized storage buf1 not completely defined (*buf1 is
overrun_st.c , 605 ,  Initialized storage buf2 not completely defined (*buf2 is
overrun_st.c , 605 ,  Initialized storage buf3 not completely defined (*buf3 is
overrun_st.c , 605 ,  Initialized storage buf4 not completely defined (*buf4 is
overrun_st.c , 605 ,  Initialized storage buf5 not completely defined (*buf5 is
overrun_st.c , 633 ,  Value buf[] used before definition
overrun_st.c , 648 ,  Passed storage buf not completely defined (*buf is
overrun_st.c , 664 ,  Passed storage buf not completely defined (*buf is
overrun_st.c , 680 ,  Passed storage buf not completely defined (*buf is
overrun_st.c , 695 ,  Passed storage buf not completely defined (*buf is
overrun_st.c , 749 ,  Assignment of int to char: buf[5] = 1
overrun_st.c , 773 ,  Assignment of int to char: *(p + 50) = 1
overrun_st.c , 18 ,  Function exported but not used outside overrun_st:
overrun_st.c , 23 ,  Definition of overrun_st_001
overrun_st.c , 29 ,  Function exported but not used outside overrun_st:
overrun_st.c , 34 ,  Definition of overrun_st_002
overrun_st.c , 40 ,  Function exported but not used outside overrun_st:
overrun_st.c , 46 ,  Definition of overrun_st_003
overrun_st.c , 52 ,  Function exported but not used outside overrun_st:
overrun_st.c , 57 ,  Definition of overrun_st_004
overrun_st.c , 63 ,  Function exported but not used outside overrun_st:
overrun_st.c , 68 ,  Definition of overrun_st_005
overrun_st.c , 74 ,  Function exported but not used outside overrun_st:
overrun_st.c , 79 ,  Definition of overrun_st_006
overrun_st.c , 85 ,  Function exported but not used outside overrun_st:
overrun_st.c , 90 ,  Definition of overrun_st_007
overrun_st.c , 96 ,  Function exported but not used outside overrun_st:
overrun_st.c , 101 ,  Definition of overrun_st_008
overrun_st.c , 107 ,  Function exported but not used outside overrun_st:
overrun_st.c , 112 ,  Definition of overrun_st_009
overrun_st.c , 118 ,  Function exported but not used outside overrun_st:
overrun_st.c , 127 ,  Definition of overrun_st_010
overrun_st.c , 139 ,  Function exported but not used outside overrun_st:
overrun_st.c , 143 ,  Definition of overrun_st_011
overrun_st.c , 154 ,  Variable exported but not used outside overrun_st:
overrun_st.c , 155 ,  Function exported but not used outside overrun_st:
overrun_st.c , 159 ,  Definition of overrun_st_012
overrun_st.c , 165 ,  Function exported but not used outside overrun_st:
overrun_st.c , 171 ,  Definition of overrun_st_013
overrun_st.c , 177 ,  Function exported but not used outside overrun_st:
overrun_st.c , 184 ,  Definition of overrun_st_014
overrun_st.c , 190 ,  Function exported but not used outside overrun_st:
overrun_st.c , 196 ,  Definition of overrun_st_015
overrun_st.c , 202 ,  Function exported but not used outside overrun_st:
overrun_st.c , 208 ,  Definition of overrun_st_016
overrun_st.c , 214 ,  Function exported but not used outside overrun_st:
overrun_st.c , 217 ,  Definition of overrun_st_017_func_001
overrun_st.c , 219 ,  Function exported but not used outside overrun_st:
overrun_st.c , 224 ,  Definition of overrun_st_017
overrun_st.c , 230 ,  Variable exported but not used outside overrun_st:
overrun_st.c , 231 ,  Function exported but not used outside overrun_st:
overrun_st.c , 234 ,  Definition of overrun_st_018_func_001
overrun_st.c , 236 ,  Function exported but not used outside overrun_st:
overrun_st.c , 239 ,  Definition of overrun_st_018
overrun_st.c , 245 ,  Function exported but not used outside overrun_st:
overrun_st.c , 252 ,  Definition of overrun_st_019
overrun_st.c , 258 ,  Function exported but not used outside overrun_st:
overrun_st.c , 266 ,  Definition of overrun_st_020
overrun_st.c , 272 ,  Function exported but not used outside overrun_st:
overrun_st.c , 282 ,  Definition of overrun_st_021
overrun_st.c , 288 ,  Function exported but not used outside overrun_st:
overrun_st.c , 295 ,  Definition of overrun_st_022
overrun_st.c , 301 ,  Function exported but not used outside overrun_st:
overrun_st.c , 308 ,  Definition of overrun_st_023
overrun_st.c , 314 ,  Function exported but not used outside overrun_st:
overrun_st.c , 322 ,  Definition of overrun_st_024
overrun_st.c , 328 ,  Function exported but not used outside overrun_st:
overrun_st.c , 335 ,  Definition of overrun_st_025
overrun_st.c , 341 ,  Function exported but not used outside overrun_st:
overrun_st.c , 348 ,  Definition of overrun_st_026
overrun_st.c , 354 ,  Function exported but not used outside overrun_st:
overrun_st.c , 361 ,  Definition of overrun_st_027
overrun_st.c , 367 ,  Function exported but not used outside overrun_st:
overrun_st.c , 374 ,  Definition of overrun_st_028
overrun_st.c , 380 ,  Function exported but not used outside overrun_st:
overrun_st.c , 389 ,  Definition of overrun_st_029
overrun_st.c , 395 ,  Function exported but not used outside overrun_st:
overrun_st.c , 404 ,  Definition of overrun_st_030
overrun_st.c , 410 ,  Variable exported but not used outside overrun_st:
overrun_st.c , 411 ,  Function exported but not used outside overrun_st:
overrun_st.c , 416 ,  Definition of overrun_st_031
overrun_st.c , 422 ,  Function exported but not used outside overrun_st:
overrun_st.c , 430 ,  Definition of overrun_st_032
overrun_st.c , 436 ,  Function exported but not used outside overrun_st:
overrun_st.c , 445 ,  Definition of overrun_st_033
overrun_st.c , 451 ,  Function exported but not used outside overrun_st:
overrun_st.c , 459 ,  Definition of overrun_st_034
overrun_st.c , 465 ,  Function exported but not used outside overrun_st:
overrun_st.c , 473 ,  Definition of overrun_st_035
overrun_st.c , 479 ,  Function exported but not used outside overrun_st:
overrun_st.c , 482 ,  Definition of overrun_st_036_func_001
overrun_st.c , 484 ,  Function exported but not used outside overrun_st:
overrun_st.c , 491 ,  Definition of overrun_st_036
overrun_st.c , 497 ,  Function exported but not used outside overrun_st:
overrun_st.c , 504 ,  Definition of overrun_st_037_func_001
overrun_st.c , 506 ,  Function exported but not used outside overrun_st:
overrun_st.c , 509 ,  Definition of overrun_st_037
overrun_st.c , 515 ,  Function exported but not used outside overrun_st:
overrun_st.c , 524 ,  Definition of overrun_st_038
overrun_st.c , 530 ,  Function exported but not used outside overrun_st:
overrun_st.c , 540 ,  Definition of overrun_st_039
overrun_st.c , 546 ,  Function exported but not used outside overrun_st:
overrun_st.c , 558 ,  Definition of overrun_st_040
overrun_st.c , 564 ,  Function exported but not used outside overrun_st:
overrun_st.c , 573 ,  Definition of overrun_st_041
overrun_st.c , 579 ,  Function exported but not used outside overrun_st:
overrun_st.c , 592 ,  Definition of overrun_st_042
overrun_st.c , 598 ,  Function exported but not used outside overrun_st:
overrun_st.c , 616 ,  Definition of overrun_st_043
overrun_st.c , 622 ,  Function exported but not used outside overrun_st:
overrun_st.c , 634 ,  Definition of overrun_st_044
overrun_st.c , 640 ,  Function exported but not used outside overrun_st:
overrun_st.c , 643 ,  Definition of overrun_st_045_func_001
overrun_st.c , 645 ,  Function exported but not used outside overrun_st:
overrun_st.c , 650 ,  Definition of overrun_st_045
overrun_st.c , 656 ,  Function exported but not used outside overrun_st:
overrun_st.c , 659 ,  Definition of overrun_st_046_func_001
overrun_st.c , 661 ,  Function exported but not used outside overrun_st:
overrun_st.c , 666 ,  Definition of overrun_st_046
overrun_st.c , 672 ,  Function exported but not used outside overrun_st:
overrun_st.c , 675 ,  Definition of overrun_st_047_func_001
overrun_st.c , 677 ,  Function exported but not used outside overrun_st:
overrun_st.c , 681 ,  Definition of overrun_st_047
overrun_st.c , 687 ,  Function exported but not used outside overrun_st:
overrun_st.c , 690 ,  Definition of overrun_st_048_func_001
overrun_st.c , 692 ,  Function exported but not used outside overrun_st:
overrun_st.c , 697 ,  Definition of overrun_st_048
overrun_st.c , 703 ,  Function exported but not used outside overrun_st:
overrun_st.c , 708 ,  Definition of overrun_st_049
overrun_st.c , 714 ,  Function exported but not used outside overrun_st:
overrun_st.c , 725 ,  Definition of overrun_st_050
overrun_st.c , 731 ,  Function exported but not used outside overrun_st:
overrun_st.c , 740 ,  Definition of overrun_st_051
overrun_st.c , 746 ,  Function exported but not used outside overrun_st:
overrun_st.c , 750 ,  Definition of overrun_st_052
overrun_st.c , 756 ,  Function exported but not used outside overrun_st:
overrun_st.c , 762 ,  Definition of overrun_st_053
overrun_st.c , 768 ,  Variable exported but not used outside overrun_st:
overrun_st.c , 769 ,  Function exported but not used outside overrun_st:
overrun_st.c , 774 ,  Definition of overrun_st_054
data_underflow.c , 34 ,  Assignment of unsigned int to int: sink = ret
data_underflow.c , 98 ,  Assignment of float to int: sink = ret
data_underflow.c , 113 ,  Assignment of double to int: sink = ret
data_underflow.c , 122 ,  Variable min initialized to type int, expects char:
data_underflow.c , 124 ,  Incompatible types for - (char, int): min - 2
data_underflow.c , 125 ,  Assignment of char to int: sink = ret
data_underflow.c , 17 ,  Function exported but not used outside data_underflow:
data_underflow.c , 23 ,  Definition of data_underflow_001
data_underflow.c , 29 ,  Function exported but not used outside data_underflow:
data_underflow.c , 35 ,  Definition of data_underflow_002
data_underflow.c , 41 ,  Function exported but not used outside data_underflow:
data_underflow.c , 49 ,  Definition of data_underflow_003
data_underflow.c , 55 ,  Function exported but not used outside data_underflow:
data_underflow.c , 61 ,  Definition of data_underflow_004
data_underflow.c , 67 ,  Function exported but not used outside data_underflow:
data_underflow.c , 73 ,  Definition of data_underflow_005
data_underflow.c , 79 ,  Function exported but not used outside data_underflow:
data_underflow.c , 84 ,  Definition of data_underflow_006
data_underflow.c , 90 ,  Function exported but not used outside data_underflow:
data_underflow.c , 99 ,  Definition of data_underflow_007
data_underflow.c , 105 ,  Function exported but not used outside data_underflow:
data_underflow.c , 114 ,  Definition of data_underflow_008
data_underflow.c , 120 ,  Function exported but not used outside data_underflow:
data_underflow.c , 126 ,  Definition of data_underflow_009
data_underflow.c , 132 ,  Function exported but not used outside data_underflow:
data_underflow.c , 135 ,  Definition of data_underflow_010_func_001
data_underflow.c , 137 ,  Function exported but not used outside data_underflow:
data_underflow.c , 143 ,  Definition of data_underflow_010
data_underflow.c , 149 ,  Function exported but not used outside data_underflow:
data_underflow.c , 155 ,  Definition of data_underflow_011_func_001
data_underflow.c , 157 ,  Function exported but not used outside data_underflow:
data_underflow.c , 160 ,  Definition of data_underflow_011
data_underflow.c , 166 ,  Function exported but not used outside data_underflow:
data_underflow.c , 173 ,  Definition of data_underflow_012
cmp_funcadr.c , 20 ,  Immediate address &cmp_funcadr_001_glb_a returned as
cmp_funcadr.c , 17 ,  Variable exported but not used outside cmp_funcadr:
cmp_funcadr.c , 18 ,  Function exported but not used outside cmp_funcadr:
cmp_funcadr.c , 21 ,  Definition of cmp_funcadr_001_func_001
cmp_funcadr.c , 23 ,  Function exported but not used outside cmp_funcadr:
cmp_funcadr.c , 31 ,  Definition of cmp_funcadr_001
cmp_funcadr.c , 40 ,  Function exported but not used outside cmp_funcadr:
cmp_funcadr.c , 43 ,  Definition of cmp_funcadr_002_func_001
cmp_funcadr.c , 45 ,  Function exported but not used outside cmp_funcadr:
cmp_funcadr.c , 53 ,  Definition of cmp_funcadr_002
buffer_underrun_dynamic.c , 29 ,  Assignment of int to char: buf[i] = 1
dead_code.c , 39 ,  Test expression for if not boolean, type int: flag
dead_code.c , 60 ,  Test expression for if not boolean, type int:
dead_code.c , 76 ,  Test expression for if not boolean, type int: flag
dead_code.c , 167 ,  Test expression for while not boolean, type int: flag
dead_code.c , 167 ,  Suspected infinite loop.  No value used in loop test (flag)
dead_code.c , 189 ,  Test expression for while not boolean, type int:
dead_code.c , 206 ,  Test expression for while not boolean, type int: flag
dead_code.c , 206 ,  Suspected infinite loop.  No value used in loop test (flag)
dead_code.c , 229 ,  Suspected infinite loop.  No value used in loop test (flag)
dead_code.c , 247 ,  Suspected infinite loop.  No value used in loop test (flag)
dead_code.c , 18 ,  Function exported but not used outside dead_code:
dead_code.c , 28 ,  Definition of dead_code_001
dead_code.c , 34 ,  Function exported but not used outside dead_code:
dead_code.c , 45 ,  Definition of dead_code_002
dead_code.c , 51 ,  Function exported but not used outside dead_code:
dead_code.c , 54 ,  Definition of dead_code_003_func_001
dead_code.c , 56 ,  Function exported but not used outside dead_code:
dead_code.c , 66 ,  Definition of dead_code_003
dead_code.c , 72 ,  Function exported but not used outside dead_code:
dead_code.c , 82 ,  Definition of dead_code_004_func_001
dead_code.c , 84 ,  Function exported but not used outside dead_code:
dead_code.c , 87 ,  Definition of dead_code_004
