File, Line, Error
st_underrun.c , 62 , ":  [2] (buffer) strcpy:Does not check for buffer overflows when copying to destination [MS-banned](CWE-120). Consider using snprintf, strcpy_s, or strlcpy (warning: strncpyeasily misused). Risk is low because the source is a constant string."
st_underrun.c , 71 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 72 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 73 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 74 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 75 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 80 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 108 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 109 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 110 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 115 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 147 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 169 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 171 , ":  [2] (buffer) strcpy:Does not check for buffer overflows when copying to destination [MS-banned](CWE-120). Consider using snprintf, strcpy_s, or strlcpy (warning: strncpyeasily misused). Risk is low because the source is a constant string."
st_underrun.c , 182 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 183 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 184 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 185 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 186 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 187 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 188 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 213 , ":  [2] (buffer) strcpy:Does not check for buffer overflows when copying to destination [MS-banned](CWE-120). Consider using snprintf, strcpy_s, or strlcpy (warning: strncpyeasily misused). Risk is low because the source is a constant string."
st_underrun.c , 224 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 225 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 226 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 227 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 228 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
st_underrun.c , 229 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
uninit_memory_access.c , 323 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
uninit_memory_access.c , 353 , ":  [2] (buffer) memcpy:Does not check for buffer overflows when copying to destination (CWE-120).Make sure destination can always hold the source data."
uninit_memory_access.c , 384 , ":  [2] (buffer) memcpy:Does not check for buffer overflows when copying to destination (CWE-120).Make sure destination can always hold the source data."
uninit_memory_access.c , 456 , ":  [2] (buffer) memcpy:Does not check for buffer overflows when copying to destination (CWE-120).Make sure destination can always hold the source data."
uninit_pointer.c , 133 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
uninit_pointer.c , 188 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
uninit_pointer.c , 400 , ":  [2] (buffer) strcpy:Does not check for buffer overflows when copying to destination [MS-banned](CWE-120). Consider using snprintf, strcpy_s, or strlcpy (warning: strncpyeasily misused). Risk is low because the source is a constant string."
uninit_var.c , 157 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
unlock_without_lock.c , 354 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
unlock_without_lock.c , 388 , ":  [2] (buffer) strcpy:Does not check for buffer overflows when copying to destination [MS-banned](CWE-120). Consider using snprintf, strcpy_s, or strlcpy (warning: strncpyeasily misused). Risk is low because the source is a constant string."
wrong_arguments_func_pointer.c , 70 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
wrong_arguments_func_pointer.c , 111 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
wrong_arguments_func_pointer.c , 136 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
wrong_arguments_func_pointer.c , 430 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
wrong_arguments_func_pointer.c , 430 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
wrong_arguments_func_pointer.c , 473 , ":  [2] (buffer) char:Statically-sized arrays can be improperly restricted, leading to potentialoverflows or other issues (CWE-119!/CWE-120). Perform bounds checking, usefunctions that limit length, or ensure that the size is larger than themaximum possible length."
buffer_underrun_dynamic.c , 647 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
buffer_underrun_dynamic.c , 654 , ":  [1] (buffer) strncpy:Easily used incorrectly; doesn't always \0-terminate or check for invalidpointers [MS-banned] (CWE-120)."
deletion_of_data_structure_sentinel.c , 42 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
free_null_pointer.c , 118 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
free_null_pointer.c , 248 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
func_pointer.c , 104 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
func_pointer.c , 407 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
function_return_value_unchecked.c , 335 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
invalid_memory_access.c , 510 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
memory_allocation_failure.c , 224 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
memory_leak.c , 75 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
memory_leak.c , 405 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
memory_leak.c , 430 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
null_pointer.c , 258 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
st_underrun.c , 25 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
st_underrun.c , 51 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
st_underrun.c , 86 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
st_underrun.c , 123 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
st_underrun.c , 195 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
st_underrun.c , 234 , ":  [1] (buffer) strlen:Does not handle strings that are not \0-terminated; if given one it mayperform an over-read (it could cause a crash if unprotected) (CWE-126)."
